Name, Lat, Lon
Short Point,-36.882,149.934
,,
Short Sands,45.76,-123.968
,,
Short Sands Beach,43.175394,-70.606351
,,
Sidi Ghouzia,32.31853056,-9.258480556
,,
Sidna Ali,32.188,34.803
,,
Siesta Key,27.26471672,-82.55464835
,,
Sikias Beach,40.04,23.988
,,
Sile,41.176,29.627
,,
Silister,42.023,28.012
,,
Silveira Garopaba,-28.04470833,-48.60693333
,,
Silver Lake,43.655288,-86.541582
,,
Silver Rock,40.751,8.155
,,
Silverbacks,9.361,-82.205
,,
Silvi Marina,42.54,14.135
,,
Similan Islands,8.595,97.639
,,
Sines,37.974892,-8.873202
,,
Siouville,49.568,-1.851
,,
Sipacate,13.92,-91.146
,,
Sironit Beach,32.323,34.846
,,
Sitges,41.235,1.8144
,,
Six Floors,43.094,5.811
,,
Skagen,57.74195,10.53885
,,
Skallelv,70.188152,30.360968
,,
Skate Park/Boulari Pass,-22.50805556,166.4513889
,,
Skeleton Bay ,-22.9427441,14.41277504
,,
Skennars Head,-28.823,153.608
,,
Skirza,58.59555556,-3.054444444
,,
Slabs,30.32632111,-87.16019503
,,
Sledgehammers,-38.707,143.775
,,
Sleeping Bear Dunes,44.865247,-86.072838
,,
Smidstrup strand,56.1205,12.2348
,,
Smiths Beach,-33.65705556,115.0145667
,,
Smitingen,62.598,18.033
,,
Smoky Cape Beach,-30.936,153.078
,,
Smoky Cape Point,-30.91,153.092
,,
Smyths,-38.706,143.763
,,
Snapper Rocks,-28.16143481,153.5506592
,,
Sodus Point,43.27416,-76.979377
,,
Sodwana Bay,-27.438,32.714
,,
Solanas,39.133,9.428
,,
Solastrand,58.87736,5.58979
,,
Soldiers Beach,-33.291,151.565
,,
Solimar,34.30897456,-119.3582501
,,
Sombrio,48.491,-124.3
,,
Son Bou,39.899,4.068
,,
Song Jung Beach,35.178,129.2
,,
Songdojin ni,38.604,128.366
,,
Sopelana,43.390862,-3.001516
,,
Sororoca,-6.238074,-35.035608
,,
Sosua,19.760009,-70.519053
,,
Souillac,-20.52098796,57.52182005
,,
Soulac,45.517,-1.133
,,
Soup Bowl,13.21526058,-59.52182878
,,
South Bay,54.278,-0.395
,,
South Beach,25.76557682,-80.12859923
,,
South Beach CA,41.7441576,-124.1771718
,,
South Broken Head,-28.707,153.619
,,
South Brunswick Beaches,33.91108838,-78.29652862
,,
South Brunswick Head,-28.538,153.559
,,
South Carolina Avenue,39.356505,-74.42263
,,
South Cayuga,42.857395,-79.710174
,,
South Haven North Beach,42.403271,-86.287864
,,
South Island,33.16729555,-79.19829237
,,
South Jetty,33.41209546,-79.13026341
,,
South Litchfield,33.45423621,-79.10497798
,,
South Narrabeen,-33.736,151.31
,,
South Ocean Beach,37.741668,-122.510383
,,
South Padre Island,26.107378,-97.161257
,,
South Point,-33.86301667,114.9767861
,,
South Point,18.91,-155.678
,,
South Point,13.045957,-59.530519
,,
South Shields,54.999,-1.407
,,
South Shore Overview,21.279,-157.843
,,
South Shore- Manitoulin Island,45.597543,-82.153855
,,
South Side/13th Street,33.73684595,-118.1034243
,,
South Stockton Beach,-32.914,151.794
,,
South Stradbroke Island,-27.847,153.437
,,
South Tybee Sandbars,31.98122558,-80.84773973
,,
South Wall Ballina,-28.87768889,153.5882833
,,
South Wollongong,-34.424,150.906
,,
Southerndown,51.444,-3.609
,,
Southport Yacht Club,-27.977,153.433
,,
Southwicks,43.76672,-76.21795
,,
Southwold,52.334,1.693
,,
Spanish House,27.87623074,-80.45510173
,,
Spanish Point Reefs,52.845,-9.442
,,
Spencer Bay,-25.731,14.838
,,
Spessard Holland,28.04770503,-80.54680109
,,
Spinnaker,30.16781532,-85.79604919
,,
Split Solitary Island,-30.239,153.18
,,
Spoils,26.09713974,-80.10298876
,,
Spooneys,-31.59,152.842
,,
Spot Kontiki,-12.348,-76.822
,,
Spout Creek,-38.477,144.036
,,
Sprat Bay,18.319,-64.945
,,
Spring Lake,40.152504,-74.021383
,,
Spuds,30.273,-87.549
,,
Spyglass Dr.,30.2098,-85.8521
,,
Sri Lanka,-8.788227778,115.2327333
,,
St Clair,-45.914165,170.49307
,,
St Leu,-21.1647468,55.28606947
,,
St Mikes,-30.82075556,30.40701111
,,
St. Andrew's Park,30.12396111,-85.73636797
,,
St. Augustine Pier,29.85694726,-81.26364827
,,
St. Brelades-Jersey,49.184,-2.196
,,
St. Catherine's Beach,43.228702,-79.195485
,,
St. Catherines Island,31.62535662,-81.13328352
,,
St. Charles,5.337,-0.616
,,
St. George Island,29.66071534,-84.86361192
,,
St. Gilles-les-Bains,-21.11068076,55.25320878
,,
St. Joe's Island,27.84601633,-97.04372702
,,
St. Joseph North Beach,42.136097,-86.46717
,,
St. Joseph South Beach,42.110791,-86.490659
,,
St. Louis,16.008,-16.512
,,
St. Simons Island,31.13553223,-81.38457635
,,
St. Vincent Pass,-22.03194444,165.9597222
,,
Stalbeach,32.675,34.926
,,
Stalida Beach (Crete),35.295,25.429
,,
Stanley's,34.34145077,-119.4169994
,,
Stanwell Park,-34.231,150.99
,,
Star Jetty Cruise,4.379,103.463
,,
States Avenue,39.35929751,-74.4168349
,,
Station Creek,-29.952,153.257
,,
Steamer Lane Close Up ,36.952584,-122.02402
,,
Steamer Lane Overview,36.95188851,-122.0252157
,,
Steamers Beach,-35.174,150.725
,,
Steep Point,-26.143,113.164
,,
Stela Maris,-12.947385,-38.337372
,,
Stent Road,-39.10930833,173.9549833
,,
Sterling State Park,41.90971,-83.331182
,,
Stickney Point,27.24638693,-82.53809116
,,
Still Bay,-34.375,21.438
,,
Stinkies-Jersey,49.241,-2.251
,,
Stinson Beach,37.89801284,-122.6451929
,,
Stockton Avenue,38.929886,-74.917182
,,
Stockton Beach,-32.832,151.943
,,
Stokksnes,64.25,-14.965
,,
Stone Island,23.183,-106.4
,,
Stonebread,39.122,20.596
,,
Stoners Point,21.512,-105.262
,,
Stoney Beach,-43.69395,173.0633083
,,
Stoney Point,46.928071,-91.811896
,,
Storsand,63.48,22.264
,,
Strand,-34.128,18.825
,,
Strandhill,54.27129985,-8.601713224
,,
Strands,33.4663042,-117.7168353
,,
Straws Point,42.991359,-70.75149
,,
Streedagh Strand,54.41238419,-8.535520784
,,
Strickland Bay/Rottnest Island,-32.01881111,115.4869306
,,
Stuart Public Beach,27.21467611,-80.1730828
,,
Stuarts Point,-30.827,153.009
,,
Su Conventeddu,38.995,9.019
,,
Suck Rock,-34.043,151.196
,,
Suffolk Park,-28.685,153.618
,,
Sugar Shack,32.02387947,-80.84175489
,,
Suimon,31.895212,131.465278
,,
Sul,-14.83112,-39.022563
,,
Sultans,4.313574269,73.5854188
,,
Suma Beach,41.248,29.005
,,
Sumbe,-11.226,13.833
,,
Sumidouro,-26.167516,-48.55299
,,
Sumiyoshi,41.752659,140.718913
,,
Summer Beach,34.28991757,-119.3366647
,,
Summerplace Dr.,35.21280721,-75.67917109
,,
Summerville,43.9469,-64.8153
,,
Sumner Avenue,39.321896,-74.506191
,,
Sunabe Seawall,26.32747549,127.744347
,,
Sunbeach,31.952381,131.475298
,,
Sunglow Pier,29.14647553,-80.96346617
,,
Sunglow Pier Northside,29.14763744,-80.96409917
,,
Sunrise,26.72114353,-80.03310375
,,
Sunrise,-29.52800833,31.22666389
,,
Sunset Beach,21.679,-158.042
,,
Sunset Beach,27.73903485,-82.75763074
,,
Sunset Beach,34.03789813,-118.5535632
,,
Sunset Beach,25.156,55.199
,,
Sunset Cliffs,32.73693,-117.257176
,,
Sunset Point,34.03776889,-118.5535848
,,
Sunset Reef,-34.12707778,18.33208056
,,
Sunzal,13.49167561,-89.39000058
,,
Superbank,-28.16184167,153.5497556
,,
Supersuck,-8.932222222,116.74
,,
Supertubes,-33.65305556,115.0179972
,,
Supertubes (Vila Baleira),33.047,-16.346
,,
Supertubos,39.34167968,-9.363305612
,,
Surf Beach,34.6870087,-120.6111611
,,
Surf City Pier,34.42458784,-77.54491856
,,
Surf Point,-26.126,113.181
,,
Surf Ranch ,36.25745901,-119.791553
,,
Surf Snowdonia,53.19029901,-3.84064436
,,
Surfer's Beach,18.50659587,-67.1409495
,,
Surfer's Point,13.052004,-59.50449
,,
Surfers Beach,25.165,55.206
,,
Surfers Paradise,-28,153.434
,,
Surfside,28.944414,-95.288826
,,
Surfside,33.728733,-118.08982
,,
Surin Beach,7.977,98.277
,,
Susan Gilmore Beach,-32.94,151.771
,,
Susuki,34.6647,138.1962
,,
Swami's,33.03418598,-117.2955191
,,
Swanpool,50.14,-5.076
,,
Swansea,-33.091,151.665
,,
"Swimming Pools, Namotu",-17.85055556,177.1830556
,,
T-Land,-10.88944444,122.8122222
,,
T-Street,33.41922762,-117.6207447
,,
T-Street Overview,33.41598587,-117.6177084
,,
TT's,-23.509,43.71
,,
Taapuna,-17.60305556,-149.6216667
,,
Tabatinga,-6.049479,-35.108238
,,
Tabinha,-3.500935,-38.911282
,,
Table Top,18.50806589,-67.1388405
,,
Tai Long Wan,22.411,114.38
,,
Taito,35.33055,140.3986
,,
Takahama,32.3813,129.994
,,
Takasegawa,40.8857,141.3943
,,
Taki Beach,36.914301,136.765387
,,
Talbot Island,30.47788919,-81.41055821
,,
Tallow Beach,-33.539,151.351
,,
Tallows,-28.64288889,153.6359639
,,
Tam Tam Beach,34.114,35.648
,,
Tamarack,33.14948101,-117.3502922
,,
Tamarama Beach,-33.9,151.27
,,
Tamarin Bay,-20.32714747,57.374345
,,
Tamarindo,10.29970304,-85.8439807
,,
Tamaris,43.328,5.083
,,
Tampi,19.105,-96.098
,,
Tanegashima,30.365,130.91
,,
Tanjong Jara,4.813,103.426
,,
Tanks,-32.17179834,152.5111341
,,
Taoyuan Beachbreak,24.955,120.998
,,
Tapia de Casariego,43.572288,-6.953867
,,
Tarcoola Beach,-28.807,114.618
,,
Tarkwa Bay,6.392,3.402
,,
Tarnos-Plage,43.558,-1.504
,,
Taronui Bay,-35.12029167,173.9826944
,,
Tarpits,34.38693737,-119.5142334
,,
Tartane,14.771,-60.899
,,
Tategami Center,33.528803,129.949046
,,
Tategami Chiriyaki,33.529322,129.947287
,,
Tathra Beach,-36.723,149.982
,,
"Tavares Bay, Maui",20.922,-156.374
,,
Tawas Point,44.24627,-83.456602
,,
Tay Street,-37.64526,176.202267
,,
Taylors Mistake,-43.578734,172.785156
,,
Te Arai Point,-36.157603,174.656491
,,
Teahupoo,-17.868,-149.253
,,
Tecojate,13.95,-91.309
,,
Telescopes,-2.066722222,99.54535556
,,
Teluk Cempedak,3.812,103.373
,,
Temperance River Mouth,47.55269,-90.872941
,,
Tenby - South Beach,51.668,-4.694
,,
Tengan,26.395022,127.862449
,,
Ter Heijde,52.03305,4.159559
,,
Terceira Ponte,-12.96384,-38.396822
,,
Terco,5.6231,-77.4284
,,
Tereza,-28.524983,-48.76245
,,
Termales,5.6068,-77.4446
,,
Termeil,-35.474,150.391
,,
Terra Mar Point,33.13110546,-117.3378362
,,
Terrace,41.034412,-71.934788
,,
Terreiro,38.653,-27.272
,,
Terrigal Point,-33.446,151.452
,,
Terry's Cove,30.269,-87.58
,,
Terschelling,53.41507,5.304193
,,
Tetra Yoko,34.532316,131.497185
,,
Tetsuura,34.535038,131.503912
,,
Texel,53.13168,4.7807
,,
Thalia Street,33.53561226,-117.7799017
,,
The Alley,-28.12496389,153.4864806
,,
The Alley,-34.052,151.156
,,
The Back Porch,30.38281599,-86.45838976
,,
The Bluff,-24.031,113.441
,,
The Bluff,-26.671,153.115
,,
The Boiler,30.62215833,-9.87905
,,
The Bowl,40.8407777,-72.47989494
,,
The Box,-33.972,114.979
,,
The Bubble (Hierro Right),28.74416667,-13.94805556
,,
The Corner,-38.785,143.659
,,
The Cove,26.7698318,-80.03413482
,,
The Cove,38.92893487,-74.93582368
,,
The Cove,20.728,-156.453
,,
The Cove,45.978,-123.943
,,
The Cutting,-38.352,142.367
,,
The Dunes,-34.11648889,18.34814167
,,
The Entrance,-33.344,151.504
,,
The Estuary,23.04871262,-109.6800082
,,
The Farm,-34.604,150.867
,,
The Grouper,-32.926,151.795
,,
The Harbor,36.96130009,-122.0009006
,,
The Hoek,-34.09497222,18.35222222
,,
The Hook,36.959,-121.964
,,
The Island,-38.71196389,178.0477333
,,
The Leap,-13.667,-172.648
,,
The Lighthouse,-38.39,142.256
,,
The Main Beach,42.911574,-70.808306
,,
The Money Wave,32.23053611,-9.259630556
,,
The Park,17.74774627,83.35148252
,,
"The Pass, Byron Bay",-28.63764444,153.628025
,,
The Passage,-38.397,142.25
,,
The Peak,32.807,34.955
,,
The Peak,-33.652,151.324
,,
The Pier,33.43231073,-79.11789066
,,
The Pier/Windjammer,32.78452968,-79.78540233
,,
The Pinery,43.265805,-81.845253
,,
The Point,18.359052,-67.271765
,,
The Point at San Onofre,33.37341987,-117.5682592
,,
The Pool,-34.581,150.875
,,
The Pumphouse,30.38250751,-86.45775957
,,
The Radisson,28.13542623,-80.57895541
,,
The Ranch,17.914,-101.871
,,
"The Right, Walpole",-35.044,116.841
,,
The Rock,23.02506325,-109.7145589
,,
The Rocks,38.942988,-74.862452
,,
The Shallows,-34.591,150.877
,,
The Signa,-32.859,151.846
,,
The South End,33.39537062,-79.13835038
,,
The Spit,-27.939,153.433
,,
The Spot,-32.92,151.803
,,
The Suck,-33.412,151.466
,,
The Trough,-35.18793,138.466553
,,
The Wall,42.93763733,-70.79141378
,,
The Wall,26.25358331,-81.82429246
,,
The Wall,57.066,-135.393
,,
The Wall,28.551,-114.15
,,
The Wall North ,42.94090473,-70.79370975
,,
The Wedge,33.59303021,-117.8819919
,,
The Wedge,6.848160481,81.83246952
,,
The Wedge,-32.918,151.8
,,
The Well,-38.605,142.862
,,
The Wooden Jetty,39.531319,-74.263252
,,
The Wreck,-28.637,153.611
,,
The church,55.27909,12.4466
,,
Thirroul,-34.32,150.927
,,
Thompson Park,45.350468,-83.575278
,,
Thotapalli,9.49,76.317
,,
Three's,21.27661803,-157.8338599
,,
Threes and Red Buoy,13.27007,144.65814
,,
Thunders Mentawais,-3.054130556,100.1726
,,
Thurso East,58.60166667,-3.510555556
,,
Tiavea Bay,-13.97,-171.467
,,
Tibau do Sul,-6.180279,-35.089709
,,
Tiburon,23.802,-106.885
,,
Tico's,5.839,-10.028
,,
Tijuana Slough,32.55705671,-117.1327445
,,
Tilapa,14.494,-92.181
,,
Tilba Tilba,-36.324,150.118
,,
Timmendorfer Strand,53.999629,10.784711
,,
Tiririca,-14.286079,-38.983406
,,
Tiruchendur,8.487,78.127
,,
Titahi Bay,-41.085,174.818
,,
Titanzinho,-3.707229,-38.467578
,,
Tito del Molo,43.864,10.24
,,
Tocones,18.451764,-65.956416
,,
Todohokke,41.847,141.1438
,,
Todos Santos,23.44473573,-110.2452466
,,
Todos Santos / Killers,31.80902928,-116.808198
,,
Toen,28.348288,129.314636
,,
Toen Left,28.3508,129.3262
,,
Tofinho,-23.852,35.551
,,
Toi,31.386633,131.310439
,,
Toilet Bowls,29.6823198,-85.30627194
,,
Tolcarne,50.419,-5.075
,,
Toledo Beach,41.83313,-83.407476
,,
Tomakin Rivermouth,-35.837,150.19
,,
Tombstones,-23.882,113.482
,,
Tondahama,32.07012,131.516132
,,
Tonel,37.006831,-8.952636
,,
Tonga Reef,-0.9108,-89.6275
,,
Toninhas,-23.481568,-45.071524
,,
Tonsupa,0.8937,-79.8141
,,
Tontaromae,33.576129,134.313065
,,
Tony,-13.016732,-38.488781
,,
Toowoon Bay,-33.359,151.502
,,
Topanga Beach,34.03884465,-118.5763246
,,
Topanga Beach Overview,34.03923583,-118.5766304
,,
Topanga Close-up,34.03953811,-118.5773116
,,
Topsail Beach,34.46776663,-77.47083192
,,
Topsy,32.093,34.768
,,
Torami Beach,35.34858506,140.3927045
,,
Toriihama,35.4905,135.5612
,,
Toro Stenstrand,58.799,17.809
,,
Toro de Oro,13.165,-88.125
,,
Torrance Beach to Haggerty's,33.80930828,-118.3933198
,,
Torre Muzzard,38.181,13.162
,,
Torrey Pines State Beach S.,32.927,-117.265
,,
Torrisdale,58.52777778,-4.240277778
,,
Tortuga Bay,-0.7656,-90.333
,,
Toucheng,24.853,121.832
,,
Toulhars,47.707,-3.377
,,
Touros Area,-5.197434,-35.45793
,,
Towan/Great Western,50.417,-5.084
,,
Tower Road,42.116911,-87.729836
,,
Towradgi,-34.387,150.91
,,
Toyomazawa,38.782,141.519
,,
Trailer Park,41.03892664,-71.91068529
,,
Trails,33.34509459,-117.5226652
,,
Trails End Bay,45.754538,-84.794644
,,
"Tramandai Pier, Northside",-30.003,-50.127
,,
Trebarwith Strand,50.646,-4.765
,,
Tres Palmas,18.35046797,-67.26958496
,,
Trespassers,-35.163411,136.893566
,,
Trestraou,48.817,-3.455
,,
Trevaunance Cove,50.32127177,-5.202777386
,,
Trevone,50.547,-4.981
,,
Treyarnon,50.528,-5.029
,,
Tribuga,5.7897,-77.2647
,,
Trigg Point,-31.87615833,115.7506861
,,
Trigs Beach,-35.184832,138.465385
,,
Troncones,17.794,-101.749
,,
Tropical,-20.559544,-40.39181
,,
Tropicana,13.219373,-59.643145
,,
Tsujido,35.31532108,139.4213074
,,
Tubao,-13.010684,-38.461411
,,
Tucuns,-22.799864,-41.929282
,,
Tuesday Rock,9.839848176,126.1604562
,,
Tugun Beach,-28.142,153.498
,,
Tulate,14.154,-91.723
,,
Tullaghan Left,54.472,-8.342
,,
Tullaghan Right,54.474,-8.333
,,
Tullan Strand,54.50593585,-8.271869548
,,
Tulliniemi,59.82,22.921
,,
Tuncurry Breakwall,-32.171,152.512
,,
Tunitas Creek,37.35699547,-122.4069535
,,
Turd Burger's,15.557,-61.296
,,
Turner Bay,18.326,-64.797
,,
Turners Beach,-29.43,153.366
,,
Turquoise Bay,-22.094,113.879
,,
Turtle Bay,-25.493,112.986
,,
Turtle Bay East,21.708,-158.002
,,
Turtle Bay West,21.70540286,-158.0033326
,,
Turtles,27.21907878,-82.51813938
,,
Turtles,-7.347966667,106.3986278
,,
Turtles,-23.998,113.461
,,
Tweed River,-28.17,153.558
,,
Tween Waters,26.51219286,-82.19282033
,,
Twelve Mile Beach,46.587725,-86.361455
,,
Twin Piers,27.46077315,-82.6992366
,,
Two By Fours,30.38124006,-86.50052255
,,
Two Mile/Easter Reef,-38.62743889,142.9796
,,
Tybee Island Pier,31.99153113,-80.8454305
,,
Tynemouth - Longsands,55.026,-1.423
,,
Tywyn,52.578,-4.099
,,
UAQ Beach,25.605,55.578
,,
Uchiumi,31.75087616,131.4688569
,,
Udoshita,31.644394,131.458197
,,
Ukushima-Ohama,33.278395,129.143085
,,
Ukushima-Sugehama,33.266358,129.14639
,,
Ulla,62.69398,6.197339
,,
Ulladulla Bommie,-35.36742222,150.48575
,,
Uluwatu,-8.814,115.089
,,
Umhloti,-29.676,31.121
,,
Umina,-33.535,151.315
,,
Unawatuna,6.006,80.244
,,
University,5.103,-1.242
,,
Unstad Beach,68.269413,13.579551
,,
Upham Beach Park,27.73496421,-82.75268962
,,
Upper Trestles,33.38445596,-117.5944463
,,
Urca da Concei&ccedil;&atilde;o,-5.069617,-35.800231
,,
Urquharts Bluff,-38.44,144.13
,,
Vairao,-17.802,-149.313
,,
Vale Figueiras,37.2485,-8.871
,,
Valentinos,23.237,-106.445
,,
Valla Beach,-30.598,153.016
,,
Van Buren State Park,42.337746,-86.310422
,,
Van Wagners Beach,43.261922,-79.766975
,,
Varazze,44.358,8.577
,,
Varese,-38.014,-57.528
,,
Varkala,8.732,76.705
,,
Varvara,42.119,27.909
,,
Vattikottai,8.093,77.568
,,
Vazon Bay-Guernsey,49.468,-2.615
,,
Vejers Strand,55.62507,8.11191
,,
Velzyland,21.685,-158.033
,,
Velzyland,-20.244839,-40.216205
,,
Veneros,20.747,-105.436
,,
Venice Beach,33.984,-118.475
,,
Venice Beach Close-up,33.98486192,-118.4741056
,,
Venice Breakwater,33.98475516,-118.4757686
,,
Venice Jetties North,27.11375766,-82.47039325
,,
Venice Jetties South,27.11129476,-82.46813413
,,
Venice Pier,27.07249379,-82.45302853
,,
Ventnor Pier,39.336276,-74.477824
,,
Ventura Harbor,34.2495545,-119.2709255
,,
Ventura Overhead,34.27479983,-119.3133223
,,
Ventura Point,34.27166937,-119.3020177
,,
Ventura Point Overview,34.27367307,-119.3027902
,,
Vermelha do Sul,-23.461623,-45.046472
,,
Vermilion Main Street Beach,41.425768,-82.365637
,,
Vero Pier,27.67012181,-80.36026955
,,
Viana do Castelo,41.665,-8.83
,,
Victoria Bay,-34.01,22.5519
,,
Viejamar,-1.6385,-80.8347
,,
Viento Fresco,11.2591,-73.7082
,,
Vieux Boucau,43.794,-1.417
,,
Vigdel,58.86146,5.55698
,,
Vik,63.413,-19.009
,,
Vik,55.64,14.279
,,
Vila Franca,37.709,-25.444
,,
Vila Nova,38.792,-27.129
,,
Vilano,29.91629441,-81.28801358
,,
Vilas,-12.894546,-38.290791
,,
Villa,28.4016,129.6536
,,
Villefranche Sur Mer,43.67,7.321
,,
Vineta Point,-22.645,14.525
,,
Vivier,14.734,-17.513
,,
Vlieland,53.26436,4.94179
,,
Volta da Jurema,-3.724294,-38.496072
,,
Voodoo,-34.043,151.207
,,
Vouliagmeni,37.812,23.777
,,
Wabasso,27.76388822,-80.39629582
,,
Waddell Creek,37.09520873,-122.2805475
,,
Wai Ao,24.889,121.852
,,
Waikiki Beach,21.27459851,-157.8267789
,,
Waimea Bay,21.643,-158.067
,,
Waimea Bay Overview,21.64019649,-158.0651093
,,
Wainui Beach,-38.68472222,178.0771417
,,
Waitpinga,-35.63450833,138.4982889
,,
Wakasawan,35.626187,135.897961
,,
Wallabi Point,-31.998,152.576
,,
Walnut Beach,41.902768,-80.809006
,,
Walton Rocks,27.34018197,-80.23277521
,,
Wamberal Beach/Spoonies,-33.427,151.452
,,
Wangerooge,53.79589,7.898699
,,
Warana,-26.727,153.141
,,
Warnambool Beach,-38.395,142.486
,,
Warnemünde,54.182128,12.07702
,,
Warner Beach,-30.085,30.871
,,
Warren Dunes,41.920929,-86.607581
,,
Warriewood,-33.689,151.309
,,
Warroora Station,-23.64909722,113.6129972
,,
Wasaga Beach,44.524398,-80.024614
,,
Washington Park,41.72999,-86.902308
,,
Wassaw Island/North End,31.90593619,-80.93589232
,,
Wassaw Island/South End,31.85953588,-80.9903131
,,
Wassenaar,52.15655,4.33412
,,
Wategoes,-28.634,153.632
,,
Watergate Bay,50.44468823,-5.04622221
,,
Watersplash-Jersey,49.2045606,-2.223363519
,,
Watson Dr.,28.09570114,-80.56629539
,,
Wavepark,-2.125,99.218
,,
Waves and Salvo,35.54572934,-75.46476566
,,
Webster Park,43.26137,-77.45145
,,
Wedding Cake Island,-33.926,151.265
,,
Wedge,-29.85409444,31.04168056
,,
Weissenhäus,54.313487,10.792128
,,
Weligama Bay,5.971,80.431
,,
Wells Beach,43.302676,-70.565198
,,
Wembury,50.315,-4.086
,,
Wendt Beach,42.676756,-79.054209
,,
Wenona Head Reef,-30.50540995,153.0355167
,,
Werri Beach,-34.74260833,150.8332833
,,
West End,40.582435,-73.694486
,,
"West End, Long Beach",40.57633275,-73.56895305
,,
West Galveston,29.13902636,-95.04070494
,,
West Pass,30.239,-87.737
,,
Westbrook,-29.59467222,31.17150278
,,
Westcoast Shima,33.601059,130.152971
,,
Westende,51.168606,2.756549
,,
Westerland Sylt,54.910652,8.29521
,,
Western Head,43.985,-64.68
,,
Westfalia,9.94,-83.005
,,
Westhaven,41.02731184,-124.1149973
,,
Westport,39.63537453,-123.7858735
,,
Westport Breakwater,-41.72833611,171.5866917
,,
Westport/Olympic Peninsula,46.89077102,-124.1296408
,,
Westward Ho!,51.047,-4.24
,,
Westward Ho! Overview,51.05153855,-4.235401154
,,
Whale Beach,-33.60841111,151.3333861
,,
Whale's Tail,30.37521499,-86.37169944
,,
Whangamata,-37.210484,175.884718
,,
Whangapoua Beach,-36.71917222,175.6304833
,,
Wheatley,42.083533,-82.443195
,,
Whipsiderry,50.43268908,-5.055985451
,,
Whitby Beach,54.494,-0.618
,,
White Lake Channel,43.376235,-86.428906
,,
Whitefish Bay,46.453772,-84.783383
,,
Whitesands,51.896,-5.299
,,
Whiting,41.685356,-87.491259
,,
Whitley Bay,55.052,-1.447
,,
Whitney Beach,27.4271345,-82.68110766
,,
Whitsand Bay,50.352,-4.278
,,
Wickaninnish,49.0168,-125.686
,,
Wickham Point,-26.802,153.152
,,
Widemouth Bay,50.792,-4.564
,,
Wild Dunes,32.80251719,-79.7322192
,,
Wilderness,18.48507943,-67.1680473
,,
Wilderness,-33.998,22.5837
,,
"Wilkes Pass, Namotu",-17.84138889,177.1711111
,,
Willow Creek,35.89412279,-121.4623801
,,
Wilson-Tuscarora State Park,43.31259,-78.851745
,,
Wind Point,42.782596,-87.757301
,,
Windang Beach,-34.5129,150.886
,,
Windang Island,-34.54684722,150.8784167
,,
Windansea,32.82915165,-117.2822714
,,
Winjammer,14.058,-60.976
,,
Winki Pop/Fairy Bower,-33.799,151.298
,,
Winkipop,-38.368504,144.287098
,,
Winthrop Jetty,42.37084697,-70.96708775
,,
Wishing Well,18.4724772,-67.16964904
,,
Witches Rock,10.79489213,-85.68065925
,,
Witzig's,-32.096867,132.979761
,,
Wizard Beach,9.35,-82.195
,,
Wladyslawowo,54.801,18.408
,,
Wolf Island,31.33550077,-81.28383377
,,
Wolfe Island,44.110875,-76.450681
,,
Wombarra,-34.274,150.959
,,
Wood Pier,30.18877051,-85.8324353
,,
Woodlawn,42.790157,-78.857254
,,
Woody Head,-29.363,153.377
,,
Woodyville,41.157,29.73
,,
Woolacombe Bay,51.172,-4.218
,,
Woolacombe Front,51.16871508,-4.215681553
,,
Woolacombe Overview,51.17191716,-4.214243889
,,
Woolamai,-38.55457222,145.3316917
,,
Woolgoolga,-30.108,153.212
,,
Wooli Bay,-29.435,153.368
,,
Woonona,-34.357,150.92
,,
Woopi Headland,-30.068,153.21
,,
Wooyung Beach,-28.459,153.556
,,
Wreck Beach,-32.725,152.185
,,
Wrightsville Beach,34.206266,-77.7912
,,
Wurtulla Rocks ,-26.764,153.14
,,
Wushi,24.872,121.843
,,
Wustrow,54.349597,12.37494
,,
Wye River,-38.635,143.893
,,
Wyldewood Beach,42.87133,-79.149261
,,
Xa,-20.107229,-40.171175
,,
Xichong,22.47881,114.5346
,,
Xilauzinho,-6.395101,-34.983205
,,
Xivares,43.577614,-5.717243
,,
Xoxoline,-6.0058,-35.105259
,,
Y-Steps,-35.163792,138.46874
,,
Yabase,35.5072,133.6739
,,
Yallingup,-33.63875278,115.0224667
,,
Yarada,17.663,83.285
,,
Yardie Creek,-22.324,113.81
,,
Yerbabuena,36.184,-6.009
,,
Ylig,13.39228,144.77966
,,
Yo-Yos,-8.974722222,116.7297222
,,
Yoff Beach,14.765,-17.464
,,
Yokohama Bay,21.544,-158.243
,,
Yokonami,33.398915,133.446808
,,
York Beach,43.17479413,-70.60668468
,,
Yoshihama,39.1456,141.8363
,,
Youkouen,31.73106,131.465653
,,
Yours,34.013,35.634
,,
Yuigahama,35.3086,139.5421
,,
Yura,38.77481,139.7445
,,
Yyteri,61.561,21.518
,,
Yzerfontein,-33.372,18.152
,,
Zancudo,8.504,-83.129
,,
Zandvoort,52.37133,4.51953
,,
Zanja honda,-34.663,-54.183
,,
Zarautz,43.29,-2.1708
,,
Zeebrugge,51.3333,3.166875
,,
Zenibako,43.1449,141.162
,,
Zenith Beach,-32.72,152.186
,,
Zikim,31.612,34.503
,,
Zipolite,15.657,-96.53
,,
Zippers,23.029,-109.714
,,
Zona Norte,-37.97,-57.54
,,
Zoo,17.945043,-76.717493
,,
Zuma,34.0151576,-118.8236362
,,
Zvulun,32.176,34.8
